"Number of Establishments Employing 20 or More Workers With Preventive and Control Measures/Activities Against Work Safety and Health Hazards by Type of Activity Conducted and Major Industry Group, Philippines: 2019 and 2021"

"Conducted emergency response preparedness activities for earthquake, fire, chemical spills, etc.";"..Arts, Entertainment and  Recreation";216;98
"Conducted emergency response preparedness activities for earthquake, fire, chemical spills, etc.";"..Other Service Activities Except Activities of Membership Organization";201;128
"Disseminated information materials on safety and health";"Number of Establishments with Preventive and Control Measures/ Activities";32143;19889
"Disseminated information materials on safety and health";"..Agriculture, Forestry and Fishing";778;398
"Disseminated information materials on safety and health";"..Mining and Quarrying";134;102
"Disseminated information materials on safety and health";"..Manufacturing";5572;3676
"Disseminated information materials on safety and health";"..Electricity, Gas, Steam and Air Conditioning Supply";267;238
"Disseminated information materials on safety and health";"..Water Supply; Sewerage, Waste Management and Remediation Activities";227;158
"Disseminated information materials on safety and health";"..Construction";1066;704
"Disseminated information materials on safety and health";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";7505;4927
"Disseminated information materials on safety and health";"..Transportation and Storage";926;595
"Disseminated information materials on safety and health";"..Accommodation and Food Service Activities";4540;2258
"Disseminated information materials on safety and health";"..Information and Communication";878;506
"Disseminated information materials on safety and health";"..Financial and Insurance Activities";1373;865
"Disseminated information materials on safety and health";"..Real Estate Activities";578;381
"Disseminated information materials on safety and health";"..Professional, Scientific and Technical Activities";796;393
"Disseminated information materials on safety and health";"..Administrative and Support Service Activities";2305;1351
"Disseminated information materials on safety and health";"..Education Except Public Education";3434;2087
"Disseminated information materials on safety and health";"..Human Health and Social Work Activities Except Public Health Activities";1253;1005
"Disseminated information materials on safety and health";"..Arts, Entertainment and  Recreation";257;105
"Disseminated information materials on safety and health";"..Other Service Activities Except Activities of Membership Organization";254;141
"Posted safety signages or warnings";"Number of Establishments with Preventive and Control Measures/ Activities";34362;25976
"Posted safety signages or warnings";"..Agriculture, Forestry and Fishing";829;647
"Posted safety signages or warnings";"..Mining and Quarrying";140;145
"Posted safety signages or warnings";"..Manufacturing";5959;4875
"Posted safety signages or warnings";"..Electricity, Gas, Steam and Air Conditioning Supply";273;269
"Posted safety signages or warnings";"..Water Supply; Sewerage, Waste Management and Remediation Activities";265;218
"Posted safety signages or warnings";"..Construction";1204;921
"Posted safety signages or warnings";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";8513;6992
"Posted safety signages or warnings";"..Transportation and Storage";994;790
"Posted safety signages or warnings";"..Accommodation and Food Service Activities";4608;2821
"Posted safety signages or warnings";"..Information and Communication";904;583
"Posted safety signages or warnings";"..Financial and Insurance Activities";1443;1010
"Posted safety signages or warnings";"..Real Estate Activities";538;496
"Posted safety signages or warnings";"..Professional, Scientific and Technical Activities";760;465
"Posted safety signages or warnings";"..Administrative and Support Service Activities";2378;1668
"Posted safety signages or warnings";"..Education Except Public Education";3705;2593
"Posted safety signages or warnings";"..Human Health and Social Work Activities Except Public Health Activities";1321;1158
"Posted safety signages or warnings";"..Arts, Entertainment and  Recreation";240;169
"Posted safety signages or warnings";"..Other Service Activities Except Activities of Membership Organization";288;154
"Analyzed/Evaluated safety and health performance";"Number of Establishments with Preventive and Control Measures/ Activities";28716;15739
"Analyzed/Evaluated safety and health performance";"..Agriculture, Forestry and Fishing";553;311
"Analyzed/Evaluated safety and health performance";"..Mining and Quarrying";125;94
"Analyzed/Evaluated safety and health performance";"..Manufacturing";5014;3118
"Analyzed/Evaluated safety and health performance";"..Electricity, Gas, Steam and Air Conditioning Supply";248;209
"Analyzed/Evaluated safety and health performance";"..Water Supply; Sewerage, Waste Management and Remediation Activities";213;112
"Analyzed/Evaluated safety and health performance";"..Construction";1047;636
"Analyzed/Evaluated safety and health performance";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";6550;3953
"Analyzed/Evaluated safety and health performance";"..Transportation and Storage";889;467
"Analyzed/Evaluated safety and health performance";"..Accommodation and Food Service Activities";4151;1956
"Analyzed/Evaluated safety and health performance";"..Information and Communication";819;343
"Analyzed/Evaluated safety and health performance";"..Financial and Insurance Activities";1159;548
"Analyzed/Evaluated safety and health performance";"..Real Estate Activities";344;312
"Analyzed/Evaluated safety and health performance";"..Professional, Scientific and Technical Activities";699;273
"Analyzed/Evaluated safety and health performance";"..Administrative and Support Service Activities";2304;1060
"Analyzed/Evaluated safety and health performance";"..Education Except Public Education";2842;1371
"Analyzed/Evaluated safety and health performance";"..Human Health and Social Work Activities Except Public Health Activities";1273;839
"Analyzed/Evaluated safety and health performance";"..Arts, Entertainment and  Recreation";235;68
"Analyzed/Evaluated safety and health performance";"..Other Service Activities Except Activities of Membership Organization";253;69
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"Number of Establishments with Preventive and Control Measures/ Activities";25650;18241
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Agriculture, Forestry and Fishing";380;331
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Mining and Quarrying";101;81
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Manufacturing";4794;3424
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Electricity, Gas, Steam and Air Conditioning Supply";208;219
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Water Supply; Sewerage, Waste Management and Remediation Activities";153;90
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Construction";1071;787
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";6120;5239
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Transportation and Storage";699;561
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Accommodation and Food Service Activities";3576;2286
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Information and Communication";793;436
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Financial and Insurance Activities";1188;766
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Real Estate Activities";394;342
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Professional, Scientific and Technical Activities";599;342
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Administrative and Support Service Activities";2172;1510
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Education Except Public Education";2068;948
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Human Health and Social Work Activities Except Public Health Activities";1035;741
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Arts, Entertainment and  Recreation";134;70
"Submitted OSH Program to DOLE as required by Department Order No. 198-18";"..Other Service Activities Except Activities of Membership Organization";164;68
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"Number of Establishments with Preventive and Control Measures/ Activities";25007;17161
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Agriculture, Forestry and Fishing";478;305
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Mining and Quarrying";103;88
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Manufacturing";4833;3297
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Electricity, Gas, Steam and Air Conditioning Supply";229;239
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Water Supply; Sewerage, Waste Management and Remediation Activities";116;77
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Construction";950;653
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";5907;4832
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Transportation and Storage";693;502
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Accommodation and Food Service Activities";3347;2179
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Information and Communication";718;435
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Financial and Insurance Activities";1209;774
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Real Estate Activities";445;301
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Professional, Scientific and Technical Activities";607;306
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Administrative and Support Service Activities";2137;1414
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Education Except Public Education";1914;887
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Human Health and Social Work Activities Except Public Health Activities";1043;732
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Arts, Entertainment and  Recreation";77;69
"Submitted reports on illnesses/injuries to DOLE as required by the Occupational Safety and Health Standards (OSHS)";"..Other Service Activities Except Activities of Membership Organization";200;72
"Others";"Number of Establishments with Preventive and Control Measures/ Activities";116;544
"Others";"..Agriculture, Forestry and Fishing";7;20
"Others";"..Mining and Quarrying";6;4
"Others";"..Manufacturing";5;137
"Others";"..Electricity, Gas, Steam and Air Conditioning Supply";17;15
"Others";"..Water Supply; Sewerage, Waste Management and Remediation Activities";0;4
"Others";"..Construction";2;31
"Others";"..Wholesale and Retail Trade; Repair of Motor Vehicles and Motorcycles";73;102
"Others";"..Transportation and Storage";3;31
"Others";"..Accommodation and Food Service Activities";0;41
"Others";"..Information and Communication";0;11
"Others";"..Financial and Insurance Activities";0;38
"Others";"..Real Estate Activities";0;12
"Others";"..Professional, Scientific and Technical Activities";0;12
"Others";"..Administrative and Support Service Activities";2;32
"Others";"..Education Except Public Education";3;33
"Others";"..Human Health and Social Work Activities Except Public Health Activities";0;19
"Others";"..Arts, Entertainment and  Recreation";0;1
"Others";"..Other Service Activities Except Activities of Membership Organization";0;0
